source,feature,ctcf_motif_cosine,mean_activation,activation_frequency
residual,69,0.026898896299320674,1.0673857927322388,0.9739116860816797
residual,504,0.0267045389336499,1.0789998769760132,0.9763897832152822
residual,509,0.02662826208969943,1.1102570295333862,0.9756873304844973
residual,193,0.02653528180596646,1.1033086776733398,0.9752970789673945
residual,55,0.026448549552913175,1.119621992111206,0.9764873460945579
residual,380,0.026372332037417342,1.1047526597976685,0.976916622763371
residual,301,0.026177376263734127,1.0892802476882935,0.9781459150422447
residual,393,0.02614499653303388,1.083533525466919,0.9784971414076372
residual,476,0.026099804281267177,1.10408353805542,0.9743995004780581
residual,420,0.025604345598130882,1.0890381336212158,0.9753361041191048
residual,351,0.02540487577035021,1.0767954587936401,0.9752580538156842
residual,256,0.025386892062965724,1.1008700132369995,0.9784386036800719
residual,372,0.025131942012377465,1.10200035572052,0.9752385412398291
residual,479,0.024946830047391424,1.1367137432098389,0.9738141232024039
residual,361,0.024769638923257054,1.1026040315628052,0.9773849245838944
residual,227,0.024716706798624286,1.0761456489562988,0.9743409627504926
residual,163,0.02444403423391392,1.102901816368103,0.9752580538156842
residual,88,0.024373678543587712,1.1155468225479126,0.977209311401198
residual,80,0.024371883404620966,1.097662329673767,0.9777361509492868
residual,3,0.024276537318245386,1.081123948097229,0.9772288239770532
residual,282,0.02421481679348493,1.1252855062484741,0.978184940193955
residual,339,0.023867815384413606,1.103916049003601,0.9776971257975765
residual,379,0.023743490405625456,1.1084531545639038,0.9773654120080392
residual,387,0.02355433274307881,1.09666907787323,0.9771312610977775
residual,219,0.023523287559312926,1.0976794958114624,0.9775020000390251
residual,177,0.02337298990212622,1.0986167192459106,0.9747117016917404
residual,456,0.023320299746529133,1.0587600469589233,0.9772288239770532
residual,411,0.023181223273639945,1.1111328601837158,0.9771507736736327
residual,145,0.023079051830092543,1.1147714853286743,0.9781068898905344
residual,287,0.02274480324436123,1.1103990077972412,0.9781068898905344
residual,308,0.022667788929954767,1.0498170852661133,0.9765068586704131
residual,53,0.022611461383671847,1.0812811851501465,0.9782629904973755
residual,61,0.022544924559304895,1.0967333316802979,0.9786142168627681
residual,305,0.02247552641359166,1.1060569286346436,0.9783020156490858
residual,18,0.022436620455394463,1.061611294746399,0.9789849558040157
residual,141,0.022383122196393535,1.0979381799697876,0.9752970789673945
residual,272,0.022180136835652536,1.0722298622131348,0.9757263556362076
residual,71,0.021753923239573283,1.109560251235962,0.97748248746317
residual,495,0.021594223630279442,1.1026012897491455,0.9775800503424457
residual,197,0.02156433009725151,1.0758256912231445,0.9760580694257449
residual,434,0.021318528532100183,1.10679292678833,0.978750804893754
residual,494,0.021251294398895827,1.0895169973373413,0.9767214970048196
residual,492,0.020864252314845046,1.1294963359832764,0.9783410408007961
residual,360,0.020817061376045415,1.1119509935379028,0.9780093270112588
residual,401,0.02066787064309094,1.0787009000778198,0.9770922359460672
residual,350,0.020319299313847843,1.1458860635757446,0.9771507736736327
residual,467,0.02017573666629189,1.1181554794311523,0.9785361665593475
residual,409,0.020053243680223397,1.0898841619491577,0.9746531639641749
residual,85,0.019981377124652522,1.1076769828796387,0.9751214657846983
residual,502,0.019975006820043373,1.082109808921814,0.9784190911042167
residual,331,0.01972009742275821,1.0656373500823975,0.9785751917110578
residual,427,0.019417595811061995,1.082099437713623,0.9766239341255439
residual,26,0.019250029840672218,1.070467233657837,0.9784971414076372
residual,176,0.0190945194385062,1.1169068813323975,0.9777166383734317
residual,466,0.018603917954949416,1.1020867824554443,0.9751995160881188
residual,90,0.01858315068807139,1.0718274116516113,0.9722921422857032
residual,285,0.018309418061345208,1.0879712104797363,0.9774629748873149
residual,93,0.018302466322940705,1.0927784442901611,0.975511717301801
residual,166,0.018255899458576294,1.0843312740325928,0.9765653963979785
residual,304,0.018254545076049254,1.105381727218628,0.9766824718531093
residual,503,0.01804605366879934,1.0891247987747192,0.9740287615368105
residual,2,0.017715389717085573,1.0754672288894653,0.9760775820016
residual,317,0.017703693526282937,1.067997694015503,0.9740287615368105
residual,505,0.017440817975498818,1.1262106895446777,0.9739311986575347
residual,6,0.01718162870212808,1.0777961015701294,0.9741458369919413
residual,402,0.017171716476939995,1.0728161334991455,0.9760970945774552
residual,506,0.017121986487282644,1.074125051498413,0.9767410095806748
residual,344,0.016925137398446533,1.1014522314071655,0.9761946574567308
residual,203,0.01678435300273483,1.110426664352417,0.9809752385412398
residual,274,0.01635481216198008,1.0748887062072754,0.9768580850358056
residual,419,0.01614095810768005,1.1239901781082153,0.9761166071533103
residual,140,0.0161106524703737,1.117272138595581,0.975511717301801
residual,76,0.015879920329924926,1.0634055137634277,0.9767214970048196
residual,192,0.015707252870913856,1.0654194355010986,0.9767410095806748
residual,403,0.01560284116610259,1.0890796184539795,0.9784386036800719
residual,101,0.01502438615134396,1.095180869102478,0.9786337294386231
residual,113,0.014833233583423245,1.061314344406128,0.9756287927569318
residual,337,0.014773638345867698,1.0786068439483643,0.9741458369919413
